flight date,airline,flight_num,class,from,dep_time,to,arr_time,duration,price,stops,Unnamed: 11,Unnamed: 12
24-07-2023,Air India,AI-624,business,Delhi,19:00,Chennai,10:55,15h 55m,"53,996",1-stop,,
24-07-2023,Vistara,UK-981,business,Delhi,21:40,Hyderabad,07:50,10h 10m,"52,472",1-stop,,
24-07-2023,Air India,AI-803,economy,Delhi,06:10,Hyderabad,07:50,25h 40m,"5,574",1-stop,,
24-07-2023,AirAsia,I5-740,economy,Delhi,08:00,Hyderabad,17:45,09h 45m,"2,071",1-stop,,
24-07-2023,Vistara,UK-815,economy,Delhi,08:05,Hyderabad,20:55,12h 50m,"5,819",1-stop,,
24-07-2023,Air India,AI-762,economy,Delhi,20:15,Hyderabad,21:15,25h 00m,"4,777",1-stop,,
24-07-2023,Vistara,UK-943,economy,Delhi,07:30,Hyderabad,12:15,04h 45m,"6,234",1-stop,,
24-07-2023,Air India,AI-401,business,Delhi,06:50,Hyderabad,21:15,14h 25m,"48,119",1-stop,,
24-07-2023,AirAsia,I5-550,economy,Delhi,16:50,Hyderabad,06:45,13h 55m,"2,071",1-stop,,
24-07-2023,AirAsia,I5-740,economy,Delhi,08:00,Kolkata,21:05,13h 05m,"2,505",2+-stop,,
24-07-2023,Vistara,UK-811,economy,Delhi,05:55,Kolkata,16:50,10h 55m,"10,522",2+-stop,,
24-07-2023,Vistara,UK-927,economy,Delhi,09:30,Kolkata,19:55,10h 25m,"7,155",1-stop,,
24-07-2023,Indigo,6E-2329,economy,Delhi,11:05,Kolkata,17:40,06h 35m,"10,452",1-stop,,
24-07-2023,GO FIRST,G8-336,economy,Delhi,14:20,Kolkata,23:35,09h 15m,"6,014",1-stop,,
24-07-2023,Indigo,6E-2001,economy,Delhi,15:30,Kolkata,20:50,05h 20m,"6,507",1-stop,,
24-07-2023,Air India,AI-891,economy,Delhi,16:15,Kolkata,18:00,25h 45m,"4,795",1-stop,,
24-07-2023,Air India,AI-544,business,Delhi,17:15,Kolkata,08:05,14h 50m,"44,027",1-stop,,
24-07-2023,Vistara,UK-809,business,Delhi,19:50,Mumbai,08:15,12h 25m,"53,961",1-stop,,
24-07-2023,Vistara,UK-637,economy,Delhi,17:10,Mumbai,21:35,04h 25m,"6,169",1-stop,,
24-07-2023,GO FIRST,G8-346,economy,Delhi,19:40,Mumbai,21:55,02h 15m,"2,434",non-stop,,
24-07-2023,Vistara,UK-705,economy,Delhi,07:30,Mumbai,20:20,12h 50m,"7,651",1-stop,,
24-07-2023,AirAsia,I5-784,economy,Delhi,16:05,Mumbai,00:35,08h 30m,"3,133",1-stop,,
24-07-2023,SpiceJet,SG-8169,economy,Delhi,19:45,Mumbai,22:05,02h 20m,"2,647",non-stop,,
24-07-2023,Vistara,UK-953,business,Delhi,20:40,Mumbai,22:50,02h 10m,"22,484",non-stop,,
24-07-2023,Vistara,UK-899,business,Delhi,14:45,Mumbai,23:00,08h 15m,"45,833",1-stop,,
24-07-2023,Vistara,UK-860,economy,Hyderabad,06:50,Bangalore,16:00,09h 10m,"12,672",1-stop,,
24-07-2023,Indigo,6E-6151,economy,Hyderabad,09:55,Bangalore,15:40,05h 45m,"4,310",1-stop,,
24-07-2023,Vistara,UK-870,economy,Hyderabad,20:35,Bangalore,11:50,15h 15m,"11,089",1-stop,,
24-07-2023,Vistara,UK-830,economy,Hyderabad,10:20,Bangalore,22:40,12h 20m,"6,844",2+-stop,,
24-07-2023,Vistara,UK-880,economy,Hyderabad,13:25,Bangalore,23:20,09h 55m,"6,844",1-stop,,
24-07-2023,Vistara,UK-870,economy,Hyderabad,20:35,Bangalore,08:40,12h 05m,"11,089",1-stop,,
24-07-2023,Vistara,UK-874,economy,Hyderabad,08:30,Bangalore,07:50,23h 20m,"5,495",1-stop,,
24-07-2023,Vistara,UK-870,economy,Hyderabad,20:35,Bangalore,20:25,23h 50m,"11,089",1-stop,,
24-07-2023,Indigo,6E-827,economy,Hyderabad,12:00,Chennai,19:15,07h 15m,"3,226",1-stop,,
24-07-2023,Indigo,6E-6151,economy,Hyderabad,09:55,Chennai,11:15,01h 20m,"3,013",non-stop,,
24-07-2023,Vistara,UK-830,business,Hyderabad,10:20,Chennai,09:55,23h 35m,"52,483",1-stop,,
24-07-2023,Vistara,UK-876,economy,Hyderabad,21:35,Chennai,19:55,22h 20m,"6,350",1-stop,,
24-07-2023,Vistara,UK-870,economy,Hyderabad,20:35,Chennai,09:55,13h 20m,"8,930",1-stop,,
24-07-2023,Indigo,6E-7201,economy,Hyderabad,06:35,Chennai,11:50,05h 15m,"5,272",1-stop,,
24-07-2023,Vistara,UK-878,business,Hyderabad,12:55,Chennai,23:05,10h 10m,"41,934",1-stop,,
24-07-2023,Air India,AI-559,business,Hyderabad,06:30,Chennai,08:55,26h 25m,"52,369",1-stop,,
24-07-2023,Air India,AI-698,economy,Hyderabad,22:15,Delhi,10:15,12h 00m,"4,431",1-stop,,
24-07-2023,Vistara,UK-830,economy,Hyderabad,10:20,Delhi,12:40,02h 20m,"2,692",non-stop,,
24-07-2023,Indigo,6E-2248,economy,Hyderabad,13:55,Delhi,16:10,02h 15m,"2,721",non-stop,,
24-07-2023,Vistara,UK-894,economy,Hyderabad,18:30,Delhi,23:45,05h 15m,"5,881",1-stop,,
24-07-2023,Vistara,UK-878,business,Hyderabad,12:55,Delhi,19:45,06h 50m,"48,106",1-stop,,
24-07-2023,Air India,AI-698,business,Hyderabad,22:15,Delhi,10:45,12h 30m,"40,091",1-stop,,
24-07-2023,Vistara,UK-878,economy,Hyderabad,12:55,Delhi,21:55,09h 00m,"6,355",1-stop,,
24-07-2023,Air India,AI-543,economy,Hyderabad,11:20,Delhi,13:50,02h 30m,"2,723",non-stop,,
24-07-2023,Indigo,6E-6366,economy,Hyderabad,12:45,Kolkata,16:55,04h 10m,"5,346",1-stop,,
24-07-2023,Air India,AI-541,business,Hyderabad,16:15,Kolkata,22:20,06h 05m,"52,483",1-stop,,
24-07-2023,Vistara,UK-830,business,Hyderabad,10:20,Kolkata,09:35,23h 15m,"62,827",1-stop,,
24-07-2023,AirAsia,I5-974,economy,Hyderabad,22:10,Kolkata,09:00,10h 50m,"4,276",1-stop,,
24-07-2023,Vistara,UK-874,economy,Hyderabad,08:30,Kolkata,19:55,11h 25m,"8,109",1-stop,,
24-07-2023,Vistara,UK-890,economy,Hyderabad,17:40,Kolkata,08:35,14h 55m,"10,583",1-stop,,
24-07-2023,Air India,AI-541,economy,Hyderabad,16:15,Kolkata,09:00,16h 45m,"5,791",1-stop,,
24-07-2023,GO FIRST,G8-424,economy,Hyderabad,06:30,Kolkata,21:45,15h 15m,"5,345",1-stop,,
24-07-2023,Vistara,UK-870,business,Hyderabad,20:35,Mumbai,12:35,16h 00m,"73,821",1-stop,,
24-07-2023,Air India,AI-9881,economy,Hyderabad,13:15,Mumbai,08:20,19h 05m,"5,230","1-stop
												Via MYQ
												",,
24-07-2023,Vistara,UK-870,economy,Hyderabad,20:35,Mumbai,09:45,13h 10m,"9,674",1-stop,,
24-07-2023,Vistara,UK-898,economy,Hyderabad,07:40,Mumbai,08:15,24h 35m,"3,607",1-stop,,
24-07-2023,Indigo,6E-5218,economy,Hyderabad,21:45,Mumbai,23:25,01h 40m,"3,127",non-stop,,
24-07-2023,Vistara,UK-874,business,Hyderabad,08:30,Mumbai,10:00,01h 30m,"18,061",non-stop,,
24-07-2023,Air India,AI-840,business,Hyderabad,20:50,Mumbai,09:05,12h 15m,"46,571",1-stop,,
24-07-2023,Air India,AI-559,economy,Hyderabad,06:30,Mumbai,21:15,14h 45m,"4,831",1-stop,,
24-07-2023,Vistara,UK-778,business,Kolkata,15:20,Bangalore,23:20,08h 00m,"73,829",1-stop,,
24-07-2023,Air India,AI-770,economy,Kolkata,20:30,Bangalore,12:30,16h 00m,"7,124",1-stop,,
24-07-2023,Air India,AI-763,business,Kolkata,07:00,Bangalore,00:10,17h 10m,"61,893",1-stop,,
24-07-2023,Vistara,UK-772,economy,Kolkata,10:25,Bangalore,10:45,24h 20m,"6,257",1-stop,,
24-07-2023,Vistara,UK-738,economy,Kolkata,18:45,Bangalore,10:50,16h 05m,"8,192",1-stop,,
24-07-2023,AirAsia,I5-588,economy,Kolkata,13:30,Bangalore,16:15,02h 45m,"3,901",non-stop,,
24-07-2023,Air India,AI-773,business,Kolkata,17:15,Bangalore,11:10,17h 55m,"53,071",1-stop,,
24-07-2023,Vistara,UK-706,business,Kolkata,10:15,Bangalore,20:25,10h 10m,"61,893",1-stop,,
24-07-2023,SpiceJet,SG-3839,economy,Kolkata,18:10,Chennai,12:40,18h 30m,"6,186",1-stop,,
24-07-2023,Indigo,6E-893,economy,Kolkata,09:05,Chennai,15:05,06h 00m,"5,231",1-stop,,
24-07-2023,Vistara,UK-706,economy,Kolkata,10:15,Chennai,23:05,12h 50m,"8,675",1-stop,,
24-07-2023,Vistara,UK-708,business,Kolkata,20:25,Chennai,20:15,23h 50m,"56,823",1-stop,,
24-07-2023,Vistara,UK-774,economy,Kolkata,20:35,Chennai,23:05,26h 30m,"7,091",1-stop,,
24-07-2023,Vistara,UK-772,business,Kolkata,10:25,Chennai,23:05,12h 40m,"56,335",1-stop,,
24-07-2023,Vistara,UK-774,economy,Kolkata,20:35,Chennai,08:50,12h 15m,"7,091",1-stop,,
24-07-2023,Air India,AI-732,economy,Kolkata,13:00,Chennai,08:55,19h 55m,"7,494","1-stop
												Via Patna
												",,
24-07-2023,SpiceJet,SG-3281,economy,Kolkata,15:05,Delhi,19:45,04h 40m,"5,171",1-stop,,
24-07-2023,Vistara,UK-776,business,Kolkata,17:35,Delhi,08:05,14h 30m,"54,549",1-stop,,
24-07-2023,Vistara,UK-774,business,Kolkata,20:35,Delhi,12:40,16h 05m,"67,054",1-stop,,
24-07-2023,Air India,AI-765,business,Kolkata,17:15,Delhi,19:50,26h 35m,"48,800",1-stop,,
24-07-2023,AirAsia,I5-588,economy,Kolkata,13:30,Delhi,03:20,13h 50m,"3,044",1-stop,,
24-07-2023,AirAsia,I5-830,economy,Kolkata,23:40,Delhi,02:10,02h 30m,"4,039",non-stop,,
24-07-2023,Air India,AI-765,business,Kolkata,17:15,Delhi,08:50,15h 35m,"48,800",1-stop,,
24-07-2023,AirAsia,I5-2991,economy,Kolkata,21:35,Delhi,14:05,16h 30m,"3,950",1-stop,,
24-07-2023,Air India,AI-768,economy,Kolkata,15:30,Hyderabad,10:30,19h 00m,"5,196",1-stop,,
24-07-2023,Vistara,UK-738,business,Kolkata,18:45,Hyderabad,19:55,25h 10m,"63,189",1-stop,,
24-07-2023,Vistara,UK-706,business,Kolkata,10:15,Hyderabad,22:55,12h 40m,"52,958",1-stop,,
24-07-2023,Air India,AI-768,economy,Kolkata,15:30,Hyderabad,23:35,08h 05m,"5,621",1-stop,,
24-07-2023,Vistara,UK-706,economy,Kolkata,10:15,Hyderabad,20:55,10h 40m,"9,477",1-stop,,
24-07-2023,Vistara,UK-708,business,Kolkata,20:25,Hyderabad,17:00,20h 35m,"52,958",1-stop,,
24-07-2023,Air India,AI-763,economy,Kolkata,07:00,Hyderabad,19:20,12h 20m,"5,196",1-stop,,
24-07-2023,Vistara,UK-706,business,Kolkata,10:15,Hyderabad,20:55,10h 40m,"68,509",1-stop,,
24-07-2023,AirAsia,I5-588,economy,Kolkata,13:30,Mumbai,00:35,11h 05m,"3,413",1-stop,,
24-07-2023,Vistara,UK-776,business,Kolkata,17:35,Mumbai,20:20,02h 45m,"32,462",non-stop,,
24-07-2023,Indigo,6E-318,economy,Kolkata,04:00,Mumbai,06:55,02h 55m,"4,544",non-stop,,
24-07-2023,SpiceJet,SG-8130,economy,Kolkata,06:05,Mumbai,21:05,15h 00m,"6,508",1-stop,,
24-07-2023,Air India,AI-768,economy,Kolkata,15:30,Mumbai,23:25,31h 55m,"7,279",1-stop,,
24-07-2023,Air India,AI-763,business,Kolkata,07:00,Mumbai,21:35,14h 35m,"51,025",1-stop,,
24-07-2023,Air India,AI-763,business,Kolkata,07:00,Mumbai,21:15,14h 15m,"59,085",1-stop,,
24-07-2023,Air India,AI-763,business,Kolkata,07:00,Mumbai,18:00,11h 00m,"51,025",1-stop,,
24-07-2023,Vistara,UK-954,economy,Mumbai,06:00,Bangalore,20:25,14h 25m,"6,515",1-stop,,
24-07-2023,Air India,AI-867,business,Mumbai,21:30,Bangalore,20:05,22h 35m,"55,427",1-stop,,
24-07-2023,AirAsia,I5-336,economy,Mumbai,20:10,Bangalore,22:05,01h 55m,"2,145",non-stop,,
24-07-2023,Vistara,UK-958,business,Mumbai,12:25,Bangalore,20:25,08h 00m,"55,427",1-stop,,
24-07-2023,Vistara,UK-841,business,Mumbai,11:25,Bangalore,16:00,04h 35m,"44,910",1-stop,,
24-07-2023,Vistara,UK-994,business,Mumbai,10:25,Bangalore,23:20,12h 55m,"67,932",1-stop,,
24-07-2023,Air India,AI-806,economy,Mumbai,08:00,Bangalore,20:05,12h 05m,"6,567",1-stop,,
24-07-2023,Indigo,6E-5317,economy,Mumbai,14:25,Bangalore,22:30,08h 05m,"5,154",1-stop,,
24-07-2023,Vistara,UK-873,business,Mumbai,06:20,Chennai,16:20,10h 00m,"69,774",2+-stop,,
24-07-2023,Air India,AI-864,economy,Mumbai,07:00,Chennai,08:00,25h 00m,"5,858",1-stop,,
24-07-2023,Air India,AI-679,business,Mumbai,10:25,Chennai,16:15,05h 50m,"32,157","1-stop
												Via IXE
												",,
24-07-2023,Indigo,6E-236,economy,Mumbai,17:10,Chennai,23:45,06h 35m,"3,578",1-stop,,
24-07-2023,Indigo,6E-5236,economy,Mumbai,04:50,Chennai,10:25,05h 35m,"3,081",1-stop,,
24-07-2023,Vistara,UK-986,business,Mumbai,22:45,Chennai,09:55,11h 10m,"50,357",1-stop,,
24-07-2023,Air India,AI-867,business,Mumbai,21:30,Chennai,12:40,15h 10m,"50,357",1-stop,,
24-07-2023,Vistara,UK-930,economy,Mumbai,07:30,Chennai,16:20,08h 50m,"5,083",1-stop,,
24-07-2023,Air India,AI-673,economy,Mumbai,07:55,Delhi,23:00,15h 05m,"5,322","1-stop
												Via Patna
												",,
24-07-2023,Vistara,UK-875,economy,Mumbai,19:20,Delhi,22:50,27h 30m,"5,284",1-stop,,
24-07-2023,GO FIRST,G8-287,economy,Mumbai,10:40,Delhi,20:20,09h 40m,"6,001",1-stop,,
24-07-2023,Vistara,UK-863,economy,Mumbai,09:05,Delhi,20:30,11h 25m,"6,183",1-stop,,
24-07-2023,Air India,AI-685,economy,Mumbai,05:05,Delhi,16:45,11h 40m,"6,841",1-stop,,
24-07-2023,Air India,AI-671,economy,Mumbai,09:00,Delhi,23:10,14h 10m,"4,465",1-stop,,
24-07-2023,Vistara,UK-950,economy,Mumbai,21:55,Delhi,00:10,02h 15m,"2,362",non-stop,,
24-07-2023,Air India,AI-669,business,Mumbai,12:00,Delhi,16:15,28h 15m,"40,445",1-stop,,
24-07-2023,GO FIRST,G8-322,economy,Mumbai,21:15,Hyderabad,09:30,12h 15m,"3,955",1-stop,,
24-07-2023,Vistara,UK-994,business,Mumbai,10:25,Hyderabad,17:00,06h 35m,"58,997",1-stop,,
24-07-2023,Vistara,UK-930,business,Mumbai,07:30,Hyderabad,19:55,12h 25m,"61,270",1-stop,,
24-07-2023,Vistara,UK-928,business,Mumbai,06:30,Hyderabad,19:55,13h 25m,"54,450",1-stop,,
24-07-2023,Indigo,6E-5217,economy,Mumbai,16:20,Hyderabad,17:40,01h 20m,"2,930",non-stop,,
24-07-2023,Vistara,UK-863,economy,Mumbai,09:05,Hyderabad,20:55,11h 50m,"3,367",1-stop,,
24-07-2023,Vistara,UK-928,business,Mumbai,06:30,Hyderabad,12:35,06h 05m,"54,450",1-stop,,
24-07-2023,Vistara,UK-851,economy,Mumbai,07:00,Hyderabad,09:05,26h 05m,"3,367",1-stop,,
24-07-2023,Vistara,UK-958,business,Mumbai,12:25,Kolkata,18:05,05h 40m,"50,471",1-stop,,
24-07-2023,GO FIRST,G8-7538,economy,Mumbai,16:30,Kolkata,08:00,15h 30m,"5,875",1-stop,,
24-07-2023,GO FIRST,G8-317,economy,Mumbai,06:05,Kolkata,18:00,11h 55m,"5,469",1-stop,,
24-07-2023,Vistara,UK-877,economy,Mumbai,10:45,Kolkata,19:35,08h 50m,"9,249",2+-stop,,
24-07-2023,Air India,AI-607,economy,Mumbai,16:45,Kolkata,17:35,24h 50m,"5,651",1-stop,,
24-07-2023,GO FIRST,G8-391,economy,Mumbai,13:30,Kolkata,21:45,08h 15m,"5,875",1-stop,,
24-07-2023,Vistara,UK-996,business,Mumbai,18:30,Kolkata,18:05,23h 35m,"65,249",1-stop,,
24-07-2023,GO FIRST,G8-321,economy,Mumbai,12:15,Kolkata,21:45,09h 30m,"5,875",1-stop,,
25-07-2023,Vistara,UK-852,economy,Bangalore,09:30,Chennai,19:55,10h 25m,"4,719",1-stop,,
25-07-2023,GO FIRST,G8-399,economy,Bangalore,22:00,Chennai,07:40,09h 40m,"4,734",1-stop,,
25-07-2023,Vistara,UK-808,economy,Bangalore,08:00,Chennai,20:15,12h 15m,"6,893",1-stop,,
25-07-2023,Air India,AI-804,business,Bangalore,06:10,Chennai,19:00,12h 50m,"61,302",1-stop,,
25-07-2023,Vistara,UK-846,business,Bangalore,08:30,Chennai,11:50,27h 20m,"44,944",1-stop,,
25-07-2023,Air India,AI-505,economy,Bangalore,10:25,Chennai,19:00,08h 35m,"6,827",1-stop,,
25-07-2023,Vistara,UK-808,economy,Bangalore,08:00,Chennai,22:45,14h 45m,"7,211",1-stop,,
25-07-2023,Air India,AI-808,economy,Bangalore,21:00,Chennai,08:55,11h 55m,"6,508",1-stop,,
25-07-2023,Vistara,UK-850,business,Bangalore,19:55,Delhi,08:35,12h 40m,"51,116",1-stop,,
25-07-2023,Vistara,UK-852,business,Bangalore,09:30,Delhi,20:40,11h 10m,"57,937",1-stop,,
25-07-2023,Indigo,6E-232,economy,Bangalore,23:00,Delhi,07:10,08h 10m,"3,268",1-stop,,
25-07-2023,Indigo,6E-6067,economy,Bangalore,16:20,Delhi,01:05,08h 45m,"4,751",1-stop,,
25-07-2023,Indigo,6E-708,economy,Bangalore,06:40,Delhi,09:30,02h 50m,"4,545",non-stop,,
25-07-2023,Indigo,6E-436,economy,Bangalore,05:15,Delhi,13:10,07h 55m,"3,883",1-stop,,
25-07-2023,Vistara,UK-810,business,Bangalore,07:00,Delhi,09:40,02h 40m,"33,417",non-stop,,
25-07-2023,Vistara,UK-852,business,Bangalore,09:30,Delhi,23:00,13h 30m,"55,664",1-stop,,
25-07-2023,Air India,AI-573,economy,Bangalore,12:50,Hyderabad,21:15,08h 25m,"5,802","1-stop
												Via PAT
												",,
25-07-2023,Air India,AI-9517,economy,Bangalore,18:50,Hyderabad,20:15,01h 25m,"1,997",non-stop,,
25-07-2023,Vistara,UK-814,business,Bangalore,21:10,Hyderabad,17:00,19h 50m,"64,985",1-stop,,
25-07-2023,Vistara,UK-808,business,Bangalore,08:00,Hyderabad,19:55,11h 55m,"57,437",1-stop,,
25-07-2023,Indigo,6E-7204,economy,Bangalore,06:20,Hyderabad,13:30,07h 10m,"5,156",1-stop,,
25-07-2023,Vistara,UK-810,business,Bangalore,07:00,Hyderabad,22:55,15h 55m,"57,437",1-stop,,
25-07-2023,Vistara,UK-864,business,Bangalore,19:00,Hyderabad,12:15,17h 15m,"38,555",1-stop,,
25-07-2023,Vistara,UK-854,economy,Bangalore,18:25,Hyderabad,20:55,26h 30m,"5,375",1-stop,,
25-07-2023,AirAsia,I5-1562,economy,Bangalore,15:40,Kolkata,23:10,07h 30m,"3,427",1-stop,,
25-07-2023,Air India,AI-808,economy,Bangalore,21:00,Kolkata,09:00,12h 00m,"7,074",1-stop,,
25-07-2023,Air India,AI-507,economy,Bangalore,06:30,Kolkata,08:05,25h 35m,"3,513",1-stop,,
25-07-2023,Air India,AI-640,business,Bangalore,06:45,Kolkata,12:10,29h 25m,"52,594",1-stop,,
25-07-2023,Indigo,6E-897,economy,Bangalore,10:45,Kolkata,20:55,10h 10m,"7,075",1-stop,,
25-07-2023,Indigo,6E-978,economy,Bangalore,17:20,Kolkata,22:25,05h 05m,"5,691",1-stop,,
25-07-2023,Vistara,UK-816,economy,Bangalore,11:30,Kolkata,18:05,06h 35m,"9,148",1-stop,,
25-07-2023,Vistara,UK-846,business,Bangalore,08:30,Kolkata,09:40,25h 10m,"52,594",1-stop,,
25-07-2023,Vistara,UK-810,economy,Bangalore,07:00,Mumbai,14:00,07h 00m,"6,952",1-stop,,
25-07-2023,Air India,AI-573,business,Bangalore,12:50,Mumbai,20:05,31h 15m,"56,899","1-stop
												Via Patna
												",,
25-07-2023,AirAsia,I5-1451,economy,Bangalore,05:40,Mumbai,19:35,13h 55m,"2,225",1-stop,,
25-07-2023,Vistara,UK-816,business,Bangalore,11:30,Mumbai,22:50,11h 20m,"55,504",1-stop,,
25-07-2023,Air India,AI-507,business,Bangalore,06:30,Mumbai,17:25,10h 55m,"40,217","1-stop
												Via Hyderabad
												",,
25-07-2023,Vistara,UK-816,business,Bangalore,11:30,Mumbai,23:50,12h 20m,"68,009",1-stop,,
25-07-2023,Air India,AI-505,economy,Bangalore,10:25,Mumbai,18:00,07h 35m,"6,644",1-stop,,
25-07-2023,Air India,AI-507,economy,Bangalore,06:30,Mumbai,17:25,10h 55m,"5,343","1-stop
												Via Hyderabad
												",,
25-07-2023,Air India,AI-539,economy,Chennai,17:00,Bangalore,08:55,15h 55m,"6,689",1-stop,,
25-07-2023,Air India,AI-538,economy,Chennai,20:20,Bangalore,20:05,23h 45m,"6,371",1-stop,,
25-07-2023,Air India,AI-440,business,Chennai,06:10,Bangalore,20:05,13h 55m,"61,164",1-stop,,
25-07-2023,Vistara,UK-834,business,Chennai,17:10,Bangalore,23:20,06h 10m,"61,164",1-stop,,
25-07-2023,Vistara,UK-824,business,Chennai,20:30,Bangalore,20:55,24h 25m,"44,806",1-stop,,
25-07-2023,GO FIRST,G8-302,economy,Chennai,05:00,Bangalore,16:10,11h 10m,"4,658",1-stop,,
25-07-2023,Vistara,UK-822,economy,Chennai,09:45,Bangalore,19:15,09h 30m,"4,803",1-stop,,
25-07-2023,Air India,AI-672,economy,Chennai,16:05,Bangalore,18:30,26h 25m,"3,884",1-stop,,
25-07-2023,Vistara,UK-822,economy,Chennai,09:45,Delhi,16:50,31h 05m,"7,551",1-stop,,
25-07-2023,Vistara,UK-824,economy,Chennai,20:30,Delhi,12:40,16h 10m,"5,258",1-stop,,
25-07-2023,Indigo,6E-6219,economy,Chennai,08:25,Delhi,13:20,04h 55m,"5,507",1-stop,,
25-07-2023,Vistara,UK-824,business,Chennai,20:30,Delhi,18:05,21h 35m,"58,789",1-stop,,
25-07-2023,AirAsia,I5-319,economy,Chennai,11:00,Delhi,02:10,15h 10m,"4,702",1-stop,,
25-07-2023,AirAsia,I5-2461,economy,Chennai,18:00,Delhi,11:50,17h 50m,"2,502",1-stop,,
25-07-2023,Air India,AI-569,business,Chennai,06:20,Delhi,23:45,17h 25m,"45,863",1-stop,,
25-07-2023,Air India,AI-672,business,Chennai,16:05,Delhi,21:15,05h 10m,"45,863",1-stop,,
25-07-2023,Vistara,UK-822,business,Chennai,09:45,Hyderabad,12:15,26h 30m,"41,680",1-stop,,
25-07-2023,Indigo,6E-7216,economy,Chennai,10:05,Hyderabad,18:00,07h 55m,"5,406",1-stop,,
25-07-2023,Vistara,UK-836,business,Chennai,10:45,Hyderabad,17:00,06h 15m,"52,229",1-stop,,
25-07-2023,Vistara,UK-838,business,Chennai,21:05,Hyderabad,17:00,19h 55m,"52,229",1-stop,,
25-07-2023,SpiceJet,SG-731,economy,Chennai,06:15,Hyderabad,07:30,01h 15m,"2,016",non-stop,,
25-07-2023,Air India,AI-538,business,Chennai,20:20,Hyderabad,10:30,14h 10m,"52,115",1-stop,,
25-07-2023,Indigo,6E-495,economy,Chennai,06:35,Hyderabad,07:45,01h 10m,"3,377",non-stop,,
25-07-2023,Air India,AI-430,economy,Chennai,09:55,Hyderabad,19:20,09h 25m,"5,291",1-stop,,
25-07-2023,Air India,AI-440,economy,Chennai,06:10,Kolkata,22:20,16h 10m,"5,574",1-stop,,
25-07-2023,Indigo,6E-5325,economy,Chennai,19:55,Kolkata,03:00,07h 05m,"5,092",1-stop,,
25-07-2023,Vistara,UK-826,business,Chennai,12:30,Kolkata,16:50,28h 20m,"55,719",1-stop,,
25-07-2023,Vistara,UK-822,economy,Chennai,09:45,Kolkata,16:50,07h 05m,"8,478",1-stop,,
25-07-2023,Vistara,UK-836,business,Chennai,10:45,Kolkata,09:35,22h 50m,"56,208",1-stop,,
25-07-2023,Air India,AI-766,business,Chennai,11:20,Kolkata,13:55,02h 35m,"20,300",non-stop,,
25-07-2023,Air India,AI-539,business,Chennai,17:00,Kolkata,09:00,16h 00m,"56,208",1-stop,,
25-07-2023,GO FIRST,G8-451,economy,Chennai,23:10,Kolkata,07:35,08h 25m,"7,385",1-stop,,
25-07-2023,Indigo,6E-847,economy,Chennai,16:30,Mumbai,00:35,08h 05m,"2,886",1-stop,,
25-07-2023,Vistara,UK-826,economy,Chennai,12:30,Mumbai,14:30,02h 00m,"2,990",non-stop,,
25-07-2023,Air India,AI-440,business,Chennai,06:10,Mumbai,22:10,16h 00m,"50,296",1-stop,,
25-07-2023,Vistara,UK-836,economy,Chennai,10:45,Mumbai,21:35,10h 50m,"12,798",1-stop,,
25-07-2023,Vistara,UK-832,economy,Chennai,06:55,Mumbai,14:00,07h 05m,"5,426",1-stop,,
25-07-2023,Air India,AI-539,business,Chennai,17:00,Mumbai,12:50,19h 50m,"50,296",1-stop,,
25-07-2023,Air India,AI-430,economy,Chennai,09:55,Mumbai,21:15,11h 20m,"5,673",1-stop,,
25-07-2023,Indigo,6E-7288,economy,Chennai,10:15,Mumbai,15:45,05h 30m,"5,941",1-stop,,
25-07-2023,Indigo,6E-2082,economy,Delhi,20:00,Bangalore,22:50,02h 50m,"4,545",non-stop,,
25-07-2023,AirAsia,I5-768,economy,Delhi,15:25,Bangalore,20:50,05h 25m,"3,121",1-stop,,
25-07-2023,Vistara,UK-981,business,Delhi,21:40,Bangalore,10:45,13h 05m,"55,599",1-stop,,
25-07-2023,Vistara,UK-963,business,Delhi,08:50,Bangalore,17:45,08h 55m,"57,872",1-stop,,
25-07-2023,GO FIRST,G8-2501,economy,Delhi,02:00,Bangalore,07:40,05h 40m,"4,060",1-stop,,
25-07-2023,Air India,AI-767,business,Delhi,12:10,Bangalore,20:50,08h 40m,"53,310",1-stop,,
25-07-2023,AirAsia,I5-783,economy,Delhi,07:10,Bangalore,18:55,11h 45m,"4,059",2+-stop,,
25-07-2023,Vistara,UK-859,economy,Delhi,10:25,Bangalore,08:50,22h 25m,"3,709",1-stop,,
25-07-2023,AirAsia,I5-710,economy,Delhi,11:55,Chennai,21:25,09h 30m,"2,018",1-stop,,
25-07-2023,Air India,AI-485,economy,Delhi,05:30,Chennai,11:00,29h 30m,"18,890","1-stop
												Via Vishakhapatnam
												",,
25-07-2023,Indigo,6E-2478,economy,Delhi,23:25,Chennai,07:45,08h 20m,"2,071",1-stop,,
25-07-2023,GO FIRST,G8-330,economy,Delhi,21:00,Chennai,07:40,10h 40m,"4,945",1-stop,,
25-07-2023,Air India,AI-767,economy,Delhi,12:10,Chennai,21:20,09h 10m,"6,519",1-stop,,
25-07-2023,Air India,AI-865,business,Delhi,10:40,Chennai,10:55,24h 15m,"45,936",1-stop,,
25-07-2023,Air India,AI-485,business,Delhi,05:30,Chennai,11:00,29h 30m,"49,682","1-stop
												Via VTZ
												",,
25-07-2023,Air India,AI-868,business,Delhi,18:00,Chennai,10:55,16h 55m,"45,936",1-stop,,
